ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
10703,0.11401845,0.03604149,0.061040424,0.03323334,0.73308164,0.28895536,0.0039595407,0.49846485,0.08647904,0.062226236,0.031390622,0.009989789,0.06288054,0.031303372,0.043713648,0.0571994,0.00014853226,0.49560553,0.02130643,0.011537636,0.018153073,0.1590852,0.010448256,0.062025115
10704,0.36565682,0.08398956,0.11571288,0.022112973,0.28086326,0.41208476,0.0009867746,0.56128585,0.08266924,0.077210136,0.008562989,0.008449473,0.043982897,0.0077110357,0.021833638,0.07909063,5.1742895e-06,0.09321093,0.042557504,0.0022846218,0.0034361028,0.3784843,0.015912699,0.04291657
10705,0.31143522,0.19480923,0.3357882,0.010603474,0.23528497,0.04561874,0.0033348652,0.29717246,0.12335512,0.2914324,0.013433972,0.02346694,0.45357934,0.008598296,0.019998567,0.07622422,0.00013807663,0.045943838,0.44427612,0.010541344,0.0019878831,0.30504936,0.07459709,0.11196574
10706,0.18447573,0.021648362,0.027616072,0.023782542,0.19368826,0.20519257,0.0022171144,0.79686385,0.016209837,0.05117789,0.025320157,0.0075273304,0.14745091,0.0146078365,0.021483308,0.121074274,2.2403154e-05,0.062241025,0.091838144,0.0020506762,0.0011211631,0.528547,0.03983821,0.020084845
10716,0.019285278,0.01463443,0.03917734,0.16932851,0.30896193,0.042240854,0.090004735,0.7413779,0.04347134,0.03904231,0.005260124,0.04948642,0.10255926,0.03816966,0.018597443,0.026988506,0.00025920843,0.12488639,0.018693618,0.035657164,0.029165577,0.05704329,0.12573147,0.031597685
10720,0.105123095,0.061613776,0.10841896,0.02255036,0.28351521,0.05168681,0.0019785094,0.49732095,0.06517675,0.30165097,0.017993432,0.0075159324,0.26150185,0.011125548,0.059632488,0.13903701,3.868729e-05,0.22784851,0.1258422,0.0021057315,0.0030336315,0.24970005,0.010477636,0.04381347
10722,0.33742303,0.068688266,0.0426406,0.10313168,0.13103533,0.33476505,0.010408398,0.6605889,0.02595567,0.056203417,0.033070926,0.07361782,0.055093866,0.007818252,0.009640374,0.17090298,6.6645945e-05,0.109708056,0.06349021,0.0039021217,0.002247996,0.48609865,0.23333992,0.11414454
10723,0.02452641,0.017637663,0.048905525,0.33871973,0.33612302,0.16498448,0.18922533,0.84632164,0.025901696,0.027143314,0.03813092,0.13568763,0.016315084,0.26899016,0.0663872,0.048728883,0.004158935,0.642204,0.008118164,0.09083584,0.017298765,0.08782113,0.383492,0.08995023
10727,0.06509028,0.12503235,0.20796016,0.049280766,0.1548023,0.004188526,0.3276226,0.18286729,0.105769716,0.24765804,0.00036171678,0.03962886,0.2968816,0.024725778,0.015866494,0.020559356,7.6865595e-05,0.011527302,0.13676926,0.007457579,0.005212376,0.045759268,0.08254138,0.039077118
10729,0.5882867,0.34829652,0.23150732,0.06895758,0.094103284,0.043808263,0.1430843,0.45473805,0.11440975,0.07778069,0.0029572418,0.12446667,0.034746107,0.045162316,0.013312528,0.036566686,0.00014999251,0.012191158,0.34838897,0.015456026,0.0026210744,0.29566294,0.42079252,0.13915244
10736,0.09795702,0.05550604,0.097515166,0.034979768,0.49478278,0.09701656,0.0066796667,0.7054088,0.10190855,0.08603016,0.0048222467,0.00901018,0.018269697,0.023313647,0.03759697,0.01747792,3.068572e-05,0.31298816,0.022776142,0.0036655331,0.011817585,0.10115223,0.020890756,0.042063348
10738,0.5469806,0.033793677,0.018859047,0.012802398,0.110203065,0.73724633,0.0021075127,0.51275796,0.01785082,0.05520154,0.049710922,0.0062240083,0.2684168,0.002582407,0.007981714,0.4549362,4.1922973e-05,0.038116444,0.0753938,0.003163455,0.0012700375,0.88459617,0.019635295,0.023298152
10740,0.15381312,0.15080006,0.17955841,0.0642534,0.19325967,0.045729786,0.012390394,0.67706376,0.12742989,0.09070754,0.008923424,0.043228395,0.096525334,0.032953814,0.0238989,0.049940694,0.00039586457,0.11490755,0.051854037,0.01938238,0.010400542,0.18125576,0.08235158,0.043221246
10744,0.045019716,0.042976514,0.07790624,0.19571516,0.3462055,0.052840468,0.25053668,0.67226106,0.0787039,0.051410012,0.018793428,0.07282646,0.039962556,0.10523186,0.081194535,0.028484171,0.0063098664,0.44277406,0.03217059,0.047151286,0.076901086,0.076590456,0.14729644,0.06988118
10748,0.071367405,0.11477511,0.12343806,0.13416617,0.39923736,0.0734781,0.10083391,0.59487724,0.14522974,0.09906434,0.038652852,0.092300735,0.09144559,0.07948815,0.09748089,0.057406627,0.025967691,0.14866523,0.06228065,0.18871139,0.046175174,0.12572466,0.11916375,0.13985327
10756,0.54049635,0.09194806,0.036296476,0.02269897,0.10185147,0.65122706,0.0023718385,0.59912235,0.023987317,0.06977343,0.029372811,0.010290813,0.043025795,0.004870959,0.004446887,0.10491996,0.00010210679,0.03657564,0.074383825,0.005085658,0.001911783,0.6598421,0.025090875,0.03212013
10757,0.14107038,0.0470308,0.066953026,0.04920604,0.5024708,0.22990768,0.006632795,0.733001,0.07108709,0.06296288,0.022951217,0.011585408,0.03578267,0.038452473,0.08402584,0.03634851,0.00042529145,0.19429526,0.028543318,0.017893573,0.039359566,0.23877251,0.020049661,0.055545114
10761,0.37893507,0.06234639,0.038089514,0.015566669,0.17651594,0.26010287,0.00081731187,0.750323,0.046556707,0.076434575,0.008280427,0.012172991,0.077019475,0.003637476,0.009815501,0.07434723,1.7662034e-05,0.056287795,0.07911993,0.0016451925,0.0065360004,0.51483756,0.026875427,0.021225294
10762,0.009157448,0.0068652243,0.02683794,0.14132513,0.25694108,0.046162248,0.056478787,0.8779859,0.03175394,0.021752672,0.008815379,0.01863234,0.047526818,0.10197268,0.036851145,0.040823996,7.567183e-05,0.4621565,0.012858336,0.0053280867,0.046064977,0.08314174,0.043916654,0.020456435
10763,0.11922057,0.06598372,0.035760764,0.022279318,0.52166295,0.0648493,0.019175177,0.44460946,0.051362842,0.067826495,0.005499144,0.008905894,0.17960446,0.057469044,0.03409993,0.119541734,8.663048e-05,0.15433483,0.10495825,0.008173119,0.0010051199,0.19408442,0.052076228,0.022874888
10769,0.30048564,0.018103298,0.036566302,0.040796086,0.05779991,0.51621133,0.020125436,0.5053862,0.012655395,0.036834598,0.023026632,0.016175296,0.37444103,0.013069856,0.0053107217,0.4874019,9.241673e-05,0.009776017,0.14327507,0.0045033814,0.00083749415,0.71449375,0.038036376,0.019742282
10771,0.047712933,0.03419082,0.22185746,0.12993108,0.6912954,0.09017899,0.21671002,0.37541673,0.17224017,0.05388102,0.0221853,0.034300648,0.058375765,0.40970784,0.11774636,0.035320546,0.01225624,0.21788342,0.034874164,0.104053184,0.085723534,0.100407414,0.023834193,0.058314227
10777,0.06060585,0.019687096,0.01782029,0.021632973,0.27599338,0.0619943,0.0006272527,0.86555856,0.025005868,0.06295869,0.011955205,0.0046301247,0.04110532,0.005731882,0.019734079,0.04426729,1.7490029e-05,0.31278217,0.009848698,0.0026515776,0.010775028,0.21790887,0.03529129,0.07133447
10778,0.18723786,0.05267584,0.05415607,0.060514953,0.08613289,0.2233591,0.012310691,0.71596366,0.02947471,0.1025081,0.008897483,0.028223323,0.18361585,0.0055546616,0.008847117,0.15365529,7.6278666e-05,0.01301505,0.1528994,0.004630465,0.0011011746,0.36141694,0.043787662,0.017708775
10781,0.044568926,0.031139642,0.12895331,0.026300427,0.34901154,0.041760504,0.0056542084,0.678539,0.06995547,0.080560386,0.008196685,0.00852626,0.044840373,0.018800056,0.031721827,0.07710133,3.4051434e-05,0.24573341,0.0687614,0.0030716239,0.0042569153,0.17981207,0.024638623,0.013040966
10782,0.18116325,0.073067166,0.08482387,0.09257709,0.2170335,0.41316578,0.025714435,0.7577266,0.073566,0.049686942,0.024300592,0.100548975,0.035148118,0.029826552,0.009032705,0.07947498,0.00024213793,0.05324093,0.030546827,0.013182919,0.003862635,0.2923844,0.25389436,0.10463467
10788,0.06902982,0.05639229,0.099676386,0.031648137,0.2664889,0.03176061,0.014503349,0.5625739,0.09813599,0.20081717,0.0033415472,0.01707621,0.39520088,0.024673587,0.030346608,0.10073798,5.402613e-05,0.04834162,0.11633447,0.0062478674,0.0031174764,0.13202898,0.024375634,0.04234524
10792,0.23919286,0.09697954,0.16873321,0.008535308,0.5500705,0.16734944,0.0011207003,0.43361348,0.12844135,0.13850123,0.0075708404,0.005086739,0.19210422,0.006763188,0.018222209,0.056302104,0.00023210145,0.09385047,0.0514937,0.013427711,0.0066615464,0.35466468,0.0060026543,0.060073406
10798,0.2325546,0.08057544,0.063539796,0.1005835,0.047668494,0.09266925,0.14388816,0.669618,0.02969688,0.11827649,0.0049538184,0.11469132,0.22015895,0.02244358,0.009257166,0.05863137,0.0005118057,0.024307529,0.1061814,0.022920985,0.007605517,0.31947994,0.2968366,0.08254123
10805,0.09171689,0.047022525,0.11472303,0.047186654,0.3392736,0.08333397,0.009949037,0.6393448,0.07306125,0.103651576,0.011002892,0.007140477,0.0705811,0.033891506,0.053973258,0.055591147,0.00014440299,0.14996214,0.13354737,0.01223101,0.014200609,0.19939524,0.029048152,0.03187191
10806,0.13485993,0.1139141,0.12378445,0.0846831,0.6156767,0.31334344,0.008018477,0.5417089,0.14258547,0.09215681,0.021973524,0.029770043,0.013717474,0.034145225,0.03631892,0.08978385,0.00045427418,0.20407751,0.020684186,0.015635971,0.030325802,0.15374355,0.040955413,0.106012486
10807,0.06707511,0.038988862,0.063746005,0.07170927,0.29172176,0.0925303,0.010174665,0.7359851,0.038712066,0.052638486,0.008517764,0.021558678,0.025155367,0.0133553855,0.021707706,0.098419465,2.9590741e-05,0.23976712,0.017357811,0.006453011,0.0033129847,0.14938805,0.09081991,0.040754903
10809,0.18060257,0.023006635,0.078901395,0.011544832,0.24588074,0.2553708,0.002447882,0.35838556,0.036205113,0.08185209,0.03359462,0.005752594,0.1954235,0.0037417822,0.027488703,0.42836037,4.6001496e-05,0.12795973,0.061388906,0.0026930843,0.0019247422,0.65226656,0.0068298425,0.006589085
10811,0.026605422,0.009122013,0.04673826,0.035789467,0.665396,0.10650502,0.0017857278,0.7455977,0.060526773,0.028934246,0.0065342328,0.0029436073,0.017543854,0.02656596,0.042986516,0.034411665,7.1241934e-06,0.36740956,0.0146628,0.0017498785,0.0052875048,0.0928,0.0049010855,0.013615814
10814,0.29286534,0.023257311,0.017844627,0.017942542,0.11618972,0.5639213,0.0013234005,0.6227141,0.008605823,0.05016185,0.06348779,0.0041905274,0.3768906,0.002368525,0.010332049,0.5805797,2.387221e-05,0.084488004,0.05650704,0.0012642846,0.00041764052,0.81352264,0.01847938,0.017108195
10817,0.0056592133,0.0091607375,0.022511676,0.21042345,0.39421177,0.028414305,0.7410721,0.5030348,0.017854072,0.02483388,0.001507176,0.03641246,0.0077650645,0.08503662,0.015771128,0.0054114307,0.00016680143,0.13852699,0.0016444918,0.009160391,0.04826737,0.020703865,0.05018976,0.028005723
10818,0.042823743,0.03086467,0.052410107,0.08896513,0.3513665,0.05286873,0.0046567544,0.8338801,0.047894128,0.072466865,0.0118135605,0.01960684,0.01997945,0.04559609,0.062989004,0.047781367,3.7934882e-05,0.63831025,0.010107133,0.0037441985,0.019980067,0.07784794,0.06427195,0.04302162
10819,0.02928662,0.02334742,0.040660977,0.015140033,0.5207139,0.06330257,0.0008265301,0.6247958,0.047647364,0.06567447,0.011612485,0.004129952,0.06294309,0.01871971,0.047335736,0.05543122,2.8164239e-05,0.4236534,0.007030279,0.0030436085,0.004389506,0.21323973,0.025753941,0.046773493
10831,0.04333084,0.02917439,0.052250266,0.045348927,0.36820358,0.07775482,0.01813814,0.6375561,0.07058563,0.07387254,0.0064081494,0.013626577,0.16890664,0.02712106,0.021706652,0.050793275,0.00024852614,0.10145509,0.027610864,0.012624183,0.14380962,0.17062826,0.032279477,0.032803494
10846,0.35741347,0.30903807,0.43392172,0.027273232,0.19314541,0.02217718,0.024499087,0.19323637,0.2161114,0.55080575,0.0059744595,0.021635296,0.52727157,0.016076341,0.053938538,0.08486865,0.00019511206,0.017850496,0.5405461,0.015714694,0.0030727398,0.27610734,0.03351045,0.080033734
10852,0.14437202,0.068240434,0.05782749,0.07652568,0.17013575,0.06842902,0.01819351,0.6721682,0.04802212,0.1017501,0.007316712,0.030497087,0.12359483,0.025048837,0.018542046,0.07219291,0.00012781707,0.12707753,0.036390867,0.008276426,0.00979029,0.29047933,0.07810149,0.07424054
10858,0.1518877,0.07289844,0.0924001,0.14887004,0.623513,0.16065669,0.056665834,0.53542256,0.113857955,0.0423621,0.009560446,0.020008588,0.008210617,0.07868053,0.05784331,0.012181515,0.00019613214,0.114451624,0.016391868,0.015158039,0.0687686,0.05476763,0.03658232,0.050266407
10860,0.27222228,0.15585619,0.14043619,0.020191552,0.11428166,0.05974034,0.0032694533,0.35678673,0.08966728,0.27900398,0.009715576,0.013276793,0.26564097,0.0043470436,0.03183248,0.11737306,5.1400584e-05,0.039240338,0.12922853,0.008676638,0.0062065693,0.41744375,0.047129553,0.08692935
10861,0.09305841,0.040809173,0.023396445,0.05966556,0.03730947,0.02316202,0.38662857,0.3451953,0.015402352,0.0714538,0.001116044,0.059171695,0.35166806,0.014928659,0.0019798412,0.08436433,2.0726462e-05,0.0048717614,0.20605001,0.002466733,0.00022386758,0.2376311,0.34272903,0.035723776
10867,0.35238937,0.4867045,0.3951435,0.007932089,0.19470622,0.014569476,0.0014405546,0.103079915,0.36598495,0.53365546,0.0016160837,0.007045911,0.72874135,0.0066049197,0.013712507,0.09104834,1.0540654e-05,0.010708549,0.75322676,0.0051494315,0.0014732504,0.30002898,0.024308417,0.055197485
10871,0.5277842,0.29812372,0.18764178,0.038873475,0.29711184,0.3677206,0.0064054234,0.45935363,0.26691237,0.1271013,0.008928549,0.013721688,0.034834035,0.017109046,0.014227609,0.0323955,0.00011116949,0.029899606,0.10892415,0.016988242,0.11665813,0.26640365,0.02457818,0.07502795
10877,0.2836015,0.06270197,0.12645648,0.0056763124,0.29760048,0.22178397,0.00038306552,0.29678166,0.086141326,0.19769962,0.0059495573,0.0020120633,0.7068542,0.002909665,0.012263706,0.300951,5.942783e-06,0.014432448,0.3582005,0.0015826909,0.00061054697,0.5776114,0.0031344502,0.01215452
10879,0.20849839,0.051451784,0.0536488,0.055427294,0.18769217,0.46870235,0.0013286258,0.5319566,0.028362457,0.11145275,0.074349925,0.011785226,0.28860453,0.0057785367,0.011436148,0.44730476,0.000101137084,0.08783219,0.031857707,0.005948102,0.0031585505,0.66433406,0.039106447,0.05581348
10882,0.65511554,0.05768279,0.016509702,0.031581018,0.14756107,0.9368311,0.0070995134,0.6081462,0.012330449,0.03364132,0.1299245,0.010032085,0.10995453,0.0063878642,0.012204333,0.38119635,0.00369213,0.027729057,0.028217472,0.06876561,0.006583313,0.850175,0.08345784,0.029259223
10884,0.023721736,0.022511318,0.028929409,0.2048817,0.13503575,0.03931024,0.3765632,0.80728054,0.029160684,0.02637116,0.0018662758,0.12605432,0.0065589556,0.08932078,0.008929228,0.007003172,4.2622785e-05,0.07444862,0.004502362,0.004114327,0.004922499,0.03966841,0.38741168,0.08664101
10888,0.14475727,0.17504407,0.14201967,0.014657277,0.49045736,0.04684995,0.0018027031,0.492849,0.112678476,0.13830958,0.0050380155,0.0072516026,0.06809305,0.007486503,0.033508174,0.04585127,4.2252574e-05,0.17719355,0.04274661,0.007104406,0.005665509,0.16029488,0.01649506,0.061573617
10890,0.57320726,0.08771738,0.039952904,0.044591885,0.19886738,0.21662758,0.017805642,0.52853173,0.037028376,0.09835502,0.016810013,0.023850802,0.069650635,0.016153403,0.020387372,0.0578842,0.00017619964,0.061665602,0.10737322,0.010766132,0.003514022,0.4374163,0.09178989,0.17456673
10891,0.3300575,0.17297934,0.30906662,0.008405182,0.4899512,0.06901652,0.00050941797,0.3972958,0.3131553,0.23717324,0.0053787865,0.006119074,0.063255824,0.003505915,0.03294583,0.03769606,3.7632676e-06,0.07520807,0.16200313,0.00075058895,0.005227728,0.22225349,0.007103003,0.056781366
10892,0.073675685,0.43041128,0.45998263,0.026392099,0.8115425,0.00680571,0.012964063,0.2904252,0.5535781,0.26011583,0.0013989074,0.012362777,0.03144574,0.033474345,0.14871003,0.008335865,0.00012539238,0.25546768,0.0645177,0.012748597,0.03427406,0.011555584,0.026901131,0.08315031
10895,0.1755046,0.033690248,0.025486771,0.012396219,0.26908204,0.44917056,0.0006373376,0.7556579,0.035983484,0.035834577,0.01238049,0.001970812,0.026126225,0.0040660906,0.005403908,0.064688966,5.467571e-06,0.05001706,0.010800278,0.0018062434,0.0035896285,0.3166728,0.007114537,0.0103208
10899,0.098630734,0.07077009,0.1046973,0.07473236,0.190045,0.24663818,0.008428548,0.66872936,0.0811743,0.17216308,0.04028664,0.028831212,0.13964424,0.01691022,0.04472403,0.130082,0.0005386783,0.14763317,0.04586475,0.015943186,0.014038274,0.3070016,0.04972156,0.06870711
10902,0.1909835,0.082383804,0.08741541,0.052716307,0.25380957,0.094440326,0.0011290421,0.71544755,0.07539342,0.128176,0.01444733,0.027607398,0.0221363,0.012166206,0.04743877,0.0480481,1.15107005e-05,0.36808458,0.03270762,0.0018673972,0.008921859,0.17888069,0.058190275,0.076256804
10904,0.22169168,0.028831545,0.017564487,0.09341163,0.2515172,0.6031852,0.025890386,0.73386157,0.024685277,0.045619305,0.050252263,0.01702712,0.04581296,0.039200358,0.01649785,0.14850566,0.0008186873,0.07139725,0.011739144,0.022429738,0.032403238,0.49878082,0.054921746,0.036708977
10906,0.1370286,0.082158856,0.16145316,0.027127905,0.28296858,0.062861726,0.0016226936,0.6906498,0.13398379,0.1303659,0.0072635063,0.011597237,0.08507971,0.01217102,0.015555896,0.05627868,4.7223384e-05,0.09675457,0.053272676,0.004077526,0.012770646,0.17731369,0.014214132,0.035787504
10909,0.277986,0.1681604,0.20517004,0.004854362,0.3355726,0.018003717,0.0040773386,0.13952638,0.21747404,0.18443224,0.004056235,0.0040161614,0.5454331,0.004971495,0.022803375,0.21561107,5.186643e-05,0.024715474,0.8171455,0.005116314,0.0029810967,0.35479227,0.006405211,0.03216097
10910,0.57194155,0.068881914,0.04983027,0.014541584,0.07789889,0.15384363,0.009800146,0.447017,0.024256708,0.068948716,0.0060607446,0.015685888,0.2084413,0.0066267746,0.014541216,0.07584856,3.293355e-05,0.027711654,0.15324196,0.0029966957,0.0046623247,0.53537565,0.049743768,0.049943022
10913,0.4352286,0.08799271,0.06926777,0.011883648,0.1954382,0.24917676,0.00036879914,0.520482,0.06524021,0.24922515,0.009467117,0.007838011,0.2940321,0.0017255306,0.01154215,0.13173677,6.468439e-06,0.035645656,0.07081572,0.0010318398,0.0067059565,0.53060573,0.020454349,0.0741541
10919,0.023937413,0.026761122,0.037699766,0.22632432,0.13550253,0.06170958,0.98437196,0.24616125,0.021502232,0.018730512,0.0023084758,0.114610195,0.016571578,0.09153358,0.0102647655,0.026791602,0.0025486725,0.019235456,0.013214835,0.04742327,0.013560268,0.06527221,0.20492777,0.033573072
10920,0.3381853,0.149553,0.07010948,0.09903877,0.21199498,0.25563714,0.015973963,0.70251733,0.05483318,0.065097,0.024339354,0.0650913,0.04381346,0.028061207,0.037059266,0.07294018,0.00050167827,0.045174092,0.033551853,0.03148552,0.012910746,0.28645578,0.20058388,0.073320195
10921,0.11032341,0.064992934,0.0937003,0.068481766,0.29727507,0.089717776,0.015670642,0.75016963,0.09158424,0.09503794,0.0033153724,0.02126848,0.052928958,0.02005401,0.014062107,0.053345438,3.923745e-05,0.071059726,0.13731615,0.002578135,0.022732737,0.13098802,0.032569524,0.023153432
10927,0.058976714,0.047957513,0.11505491,0.047941417,0.45437482,0.05420186,0.0020364416,0.82871324,0.098753594,0.052611504,0.0067858077,0.012037965,0.009520233,0.014700856,0.02018857,0.022347372,1.2528551e-05,0.33125892,0.008152161,0.0018989851,0.0046689366,0.10382693,0.023784874,0.04505164
10938,0.02851023,0.017106462,0.030446384,0.047017142,0.6095148,0.03546916,0.000981536,0.84860694,0.0685476,0.03630116,0.006347863,0.0040444518,0.0068724654,0.016412513,0.024587534,0.017487202,3.7037794e-06,0.37492597,0.007979089,0.0011434414,0.039770715,0.0585945,0.025515085,0.02429209
10940,0.07503076,0.050474595,0.061741713,0.029571218,0.3186895,0.07274229,0.009491858,0.6375134,0.03687719,0.05510571,0.017123718,0.0068542347,0.04069298,0.022510663,0.0314599,0.085607104,0.00017361448,0.2466466,0.080799125,0.008392227,0.005264462,0.23570105,0.022564227,0.023181457
10941,0.27116457,0.1144192,0.06340571,0.0761639,0.11224173,0.110772945,0.02073711,0.5587071,0.038618922,0.10943759,0.020286638,0.07090819,0.21723779,0.0078062546,0.01461383,0.09044992,0.0012977256,0.042486176,0.11366585,0.03973534,0.018162977,0.3982718,0.13195966,0.06521331
10949,0.048574857,0.071446754,0.14434296,0.042462308,0.6133307,0.07107885,0.031935807,0.35064045,0.1579574,0.08333862,0.013947818,0.016647257,0.1529153,0.036650553,0.05255494,0.06100888,0.0039563584,0.13603579,0.07478768,0.04590385,0.052079152,0.10254015,0.020906419,0.06451353
10951,0.096871115,0.15011041,0.1594435,0.19005288,0.3045441,0.037733097,0.0793402,0.6182848,0.083331674,0.08845949,0.007452961,0.08063172,0.031715702,0.11151378,0.037768267,0.047332767,0.0009611062,0.30411217,0.05977336,0.036366913,0.02547441,0.065260574,0.12936309,0.119977795
10952,0.035835944,0.016609099,0.0552472,0.044283863,0.56791997,0.07382782,0.005268271,0.7216823,0.095936574,0.06510778,0.0069205705,0.005686635,0.07467761,0.020635718,0.028559718,0.0539673,5.29438e-05,0.2611055,0.01337254,0.0060561383,0.010084834,0.14559616,0.0069713243,0.03701305
10956,0.159167,0.019970002,0.028084619,0.03933964,0.38265464,0.34533402,0.0021143225,0.64466256,0.03986775,0.06152081,0.029333105,0.004883181,0.11767122,0.0057944306,0.013533492,0.24625653,3.3736036e-05,0.10657372,0.02173634,0.0030910994,0.0038805245,0.45143202,0.007879152,0.039579242
10963,0.25889653,0.057750527,0.06197554,0.021591436,0.14001024,0.22813143,0.00140123,0.43783098,0.038883008,0.12150246,0.029661609,0.0067598256,0.655902,0.011788842,0.014206284,0.3317738,6.766744e-05,0.061114684,0.2659339,0.0036209922,0.0017597844,0.69979507,0.005610709,0.017928598
10965,0.21035974,0.040589303,0.054449305,0.16998364,0.1262048,0.37772748,0.100797966,0.7347524,0.03549482,0.026639275,0.035320997,0.1113674,0.1030003,0.030804088,0.012452316,0.068709105,0.0034953007,0.047923088,0.07193955,0.0234991,0.015219236,0.37884128,0.09352053,0.04816419
10967,0.011588133,0.015864952,0.037637834,0.05259497,0.29495782,0.018350624,0.0032249973,0.8537412,0.029452736,0.06458704,0.0059933667,0.01125171,0.054346424,0.02449376,0.02902213,0.023836572,1.374072e-05,0.49500656,0.010288631,0.002350475,0.0031610772,0.08432405,0.022615688,0.021807324
10969,0.109065324,0.020329535,0.025777288,0.018118562,0.4255056,0.09247541,0.0014982554,0.7009568,0.024138829,0.062118888,0.006819778,0.0052925483,0.043580215,0.013932364,0.033882312,0.030892668,1.9759682e-05,0.3753817,0.021999005,0.0021614227,0.008844333,0.18757926,0.018858753,0.025343953
10972,0.19978996,0.14817919,0.10323989,0.01272447,0.29959735,0.0791962,0.0005389664,0.4710636,0.1314842,0.1728736,0.011356371,0.013973964,0.14385618,0.0041591777,0.01226567,0.17098281,3.0086596e-05,0.104477726,0.13279274,0.004648612,0.0049460144,0.25790066,0.08535445,0.08870135
10973,0.032215875,0.032464974,0.104266174,0.14937864,0.2899154,0.03026086,0.018110627,0.8592172,0.101521075,0.10168338,0.01440799,0.03740512,0.019687168,0.08054744,0.12684187,0.018687395,0.0007470837,0.57071316,0.023907516,0.01636824,0.10232363,0.05361009,0.045453735,0.045599952
10977,0.07063578,0.14003962,0.17941764,0.014807227,0.5498761,0.02817989,0.001233906,0.2739184,0.18338992,0.16968606,0.0065812957,0.0028045839,0.1650297,0.021471158,0.1255468,0.03616907,6.482972e-05,0.20733315,0.09601382,0.0076643657,0.019077102,0.08778071,0.010300709,0.03857355
10979,0.07002972,0.067253105,0.05674348,0.15644157,0.2397128,0.045217674,0.12877741,0.74902517,0.083394505,0.09728583,0.004522816,0.055346254,0.025357747,0.13117604,0.04265862,0.022194544,0.00056222366,0.26090074,0.029543329,0.015454611,0.016851217,0.07045332,0.109098524,0.09212854
10982,0.13772024,0.12150353,0.13394915,0.014705001,0.5332881,0.029022515,0.0024137362,0.3293645,0.1744112,0.20030023,0.0041284086,0.0065134433,0.13133806,0.0034299318,0.048211373,0.11852345,5.1680704e-06,0.11988181,0.0694583,0.0020964385,0.0018821404,0.15467073,0.016775096,0.020339949
10983,0.11762567,0.03767374,0.07472508,0.021140033,0.32670626,0.13057972,0.0021496315,0.74533135,0.04005141,0.09656128,0.015985277,0.0059705614,0.050780393,0.00950599,0.022482563,0.07113594,5.543281e-05,0.20673133,0.046849344,0.00518296,0.0045339484,0.28481182,0.02147334,0.038710337
10985,0.122477725,0.046089213,0.039902017,0.14453797,0.18652076,0.15494625,0.3276488,0.5356029,0.04739359,0.05124487,0.008485929,0.051783096,0.037153807,0.019726526,0.0118630435,0.04524106,0.0007880906,0.03370891,0.02596449,0.017366907,0.02396172,0.17671059,0.09538795,0.07347662
10987,0.026871651,0.011727169,0.03698293,0.22070614,0.26618928,0.06425224,0.5800399,0.7103795,0.032472987,0.047174834,0.023651019,0.029496187,0.02957724,0.7371518,0.11639666,0.01768684,0.0058516776,0.30820605,0.033332847,0.09394674,0.067694575,0.08142172,0.08643538,0.020246891
10994,0.03498153,0.04538015,0.1270693,0.015352721,0.87414396,0.13255975,0.0016225739,0.22757483,0.21224381,0.1295895,0.011907772,0.0031734402,0.044075865,0.02523182,0.069177195,0.04944216,0.00014822563,0.36964035,0.034548286,0.009942614,0.014017888,0.0726447,0.0033226458,0.029708855
10999,0.16153584,0.027443351,0.03845533,0.0068488196,0.31809652,0.25225416,0.0006191706,0.4381608,0.029913705,0.1295356,0.010324893,0.0035035233,0.4019983,0.0025531787,0.010162686,0.21542934,1.1902356e-05,0.06460875,0.024353908,0.0022780362,0.0014123323,0.4934034,0.005509664,0.031137945
11003,0.073360704,0.11175951,0.15596846,0.030846313,0.29820585,0.033442486,0.0046406058,0.7319039,0.119236276,0.13276014,0.006059038,0.03305616,0.04783063,0.015117637,0.04150635,0.024970038,4.7816433e-05,0.2332658,0.071347006,0.004977197,0.005980344,0.125854,0.21567091,0.110376865
11006,0.31405035,0.08785114,0.0908818,0.040077396,0.35015047,0.2276385,0.004039039,0.6194004,0.039430633,0.057851598,0.009921423,0.02535118,0.040057335,0.008462166,0.01546202,0.05905463,8.080504e-05,0.12078652,0.033134714,0.011334185,0.0102978945,0.30546492,0.15782164,0.058828283
11007,0.056671605,0.026830409,0.15102015,0.11220712,0.25635335,0.18286414,0.014992156,0.76832265,0.07787343,0.057270978,0.012645747,0.03372977,0.06079811,0.037981793,0.022970414,0.07195547,0.00020483886,0.22874965,0.029191187,0.01359751,0.015496886,0.18651497,0.046471152,0.05738248
11008,0.6076876,0.17722483,0.10029199,0.013897556,0.17259674,0.07736255,0.0033874835,0.3292723,0.0688359,0.12573439,0.011220787,0.016267233,0.15037014,0.0050598183,0.013532499,0.056434378,1.8027118e-05,0.05270464,0.69399846,0.002574043,0.0016908281,0.47111017,0.06569921,0.059493326
